candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
231,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
231,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,i,Loans from Banks / FIs,"Jewelry Loan Bank of Baroda, Virugambakkam Branch 24,22,000 24 Lacs+ Vehicle loan Kotak Mehinrdra Bank 17,00,000 17 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 41,22,000 41 Lacs+",412200041.0
870,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"41,22,000 41 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 41,22,000 41 Lacs+",,
870,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
870,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
870,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 41,22,000 41 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 41,22,000 41 Lacs+",,
1328,Details of Liabilities,i,Loans from Banks / FIs,"Sundaram Home Finances Housing Loan 2,82,23,579 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,82,23,579 2 Crore+",282235792.0
1328,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"2,82,23,579 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,82,23,579 2 Crore+",,
1328,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1328,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1328,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 2,82,23,579 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,82,23,579 2 Crore+",,
3991,Details of Liabilities,i,Loans from Banks / FIs,"Sundaram Finance 6,48,375 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,48,375 6 Lacs+",6483756.0
3991,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 6,48,375 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,48,375 6 Lacs+",,
3992,Details of Liabilities,i,Loans from Banks / FIs,"HDFC Bank Car Loan 40,00,000 40 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 40,00,000 40 Lacs+",400000040.0
3992,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"40,00,000 40 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 40,00,000 40 Lacs+",,
3992,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3992,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3992,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 40,00,000 40 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 40,00,000 40 Lacs+",,
3982,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,i,Loans from Banks / FIs,"Jewel Loan A/C Indian Bank Mugappair Branch 13,34,000 13 Lacs+ Mortagage Loan HDFC Bank 25,20,000 25 Lacs+","Jewel Loan A/C Indian Bank Mugappair Branch 1,95,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 40,49,000 40 Lacs+",404900040.0
378,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"38,54,000 38 Lacs+","1,95,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 40,49,000 40 Lacs+",,
378,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
378,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
378,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 38,54,000 38 Lacs+","Rs 1,95,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 40,49,000 40 Lacs+",,
226,Details of Liabilities,i,Loans from Banks / FIs,"UTKARFIN (Financial Institution) Personal Loan Outstanding Amount 6,87,976 6 Lacs+ AD Birla Capital (Financial Institution) Personal Loan Outstanding Amount 3,79,579 3 Lacs+","EDUFIN (Financial Institution) Personal Loan Outstanding Amount 22,366 22 Thou+",Nil,Nil,Nil,Nil,"Rs 10,89,921 10 Lacs+",108992110.0
226,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"10,67,555 10 Lacs+","22,366 22 Thou+",Nil,Nil,Nil,Nil,"Rs 10,89,921 10 Lacs+",,
226,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 10,67,555 10 Lacs+","Rs 22,366 22 Thou+",Nil,Nil,Nil,Nil,"Rs 10,89,921 10 Lacs+",,
3989,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,i,Loans from Banks / FIs,"Home Loan, SBI Bank, Chinmayanagar 89,95,349 89 Lacs+","Home Loan Bank Of India, Virugambakkam 90,38,721 90 Lacs+ Gold Loan, Bank of India, Virugambakkam 6,63,000 6 Lacs+ Gold Loan, Bank of India, Virugambakkam 7,52,000 7 Lacs+ Gold Loan, Bank of India, Virugambakkam 7,50,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,01,99,070 2 Crore+",201990702.0
1329,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"89,95,349 89 Lacs+","1,12,03,721 1 Crore+",Nil,Nil,Nil,Nil,"Rs 2,01,99,070 2 Crore+",,
1329,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1329,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
