candidate_id,candidate_name,party,constituency,district,age_detail,age_int,education,education_full,self_profession,spouse_profession,s_o_d_o_w_o,voter_enrolled,candidate_url,assets_inr,liab_inr,net_worth_inr,liab_to_asset_ratio,movable_total_inr,movable_cash_inr,movable_deposits_inr,movable_shares_inr,movable_jewellery_inr,movable_vehicles_inr,movable_loans_given_inr,movable_company_holdings_count,immovable_total_inr,immovable_agri_land_inr,immovable_non_agri_land_inr,immovable_commercial_bldg_inr,immovable_residential_bldg_inr,immovable_zero_cost_non_inherited_count,immovable_outside_tn_flag,liab_bank_loans_inr,liab_income_tax_dues_inr,liab_govt_dept_dues_inr,liab_disputed_liability_inr,liquid_assets_inr,liquid_share_of_movable,movable_self_inr,movable_spouse_inr,itr_self_pan_given,itr_self_5y_total,itr_self_latest,itr_spouse_5y_total,wealth_to_income_ratio,criminal_total_cases,criminal_pending,criminal_convicted,criminal_charges_framed,criminal_serious_count,criminal_special_acts_count,criminal_women_court_count,criminal_repeat_station,appeal_filed_on_conviction,all_sections,all_special_acts,flag_assets_not_disclosed,flag_charges_framed,flag_convicted,flag_crorepati,flag_disputed_liability,flag_education_unknown,flag_govt_dues,flag_has_criminal_case,flag_high_cash,flag_liab_not_disclosed,flag_many_companies,flag_no_itr_filed,flag_pan_not_given,flag_profession_blank,flag_serious_crime,flag_special_act,flag_spouse_housewife_with_high_assets,flag_tax_dues,flag_voter_constituency_mismatch,flag_women_court,redflag_score,assets_total_inr,liabilities_total_inr,num_criminal_cases,education_summary,age_summary,criminal_cases_summary,total_assets_summary,liabilities_summary,criminal_cases_int,total_assets_inr,liabilities_inr,total_assets,liabilities,assets_total_inr_clean,liab_total_inr_clean,movable_lic_inr,movable_nss_inr,movable_other_movable_inr,immovable_other_immovable_inr,liab_other_liability_inr,liab_total_inr
3090,Ramuthevar. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,DINDIGUL,ATHOOR,69,69,5th Pass,,,,Pitchaidevan,"132 Dindigul constituency, at Serial no 231 in Part no 148",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3090,34951538.0,0.0,34951538.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,3.0,3.0,0.0,1.0,3.0,0.0,0.0,False,,"143, 341, 188; 147, 148, 294b, 324, 379, 427,444, 506(2); 341, 143",,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,6,,,3,5th Pass,69,3,"Rs 3,49,51,538 ~ 3 Crore+",Rs 0 ~,3,349515383.0,0.0,"Rs 3,49,51,538 ~ 3 Crore+",Rs 0 ~,34951538.0,0.0,,,,,,
1967,Ashlin Belmen .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,PERAMBUR,MYLAPORE,29,29,Others,,"Owner, VIP Groups Cine House Production Company",House Wife,Antony,"233 Vilavancode constituency, at Serial no 267 in Part no 151",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1967,12587638.0,400000.0,12187638.0,0.03177720871858565,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,1520810,498660,0,8.276930057009094,3.0,3.0,0.0,1.0,2.0,0.0,0.0,False,,"147, 148, 427, 341, 294b, 323, 506(2); 281, 125A; 329(3), 296b, 324(4), 351(1)",,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6,,,3,Others,29,3,"Rs 1,25,87,638 ~ 1 Crore+","Rs 4,00,000 ~ 4 Lacs+",3,125876381.0,4000004.0,"Rs 1,25,87,638 ~ 1 Crore+","Rs 4,00,000 ~ 4 Lacs+",12587638.0,400000.0,,,,,,
1805,Dino T,Naadaalum Makkal Katchi,NAGERCOIL,KILLIYOOR,41,41,Post Graduate,,Wage work,Tailoring industry,Thangaraj,"Padmanabhapuram constituency, at Serial no 483 in Part no 173",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1805,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,3.0,3.0,0.0,3.0,0.0,0.0,0.0,True,,,,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,6,,,3,Post Graduate,41,3,,,3,,,,,,,,,,,,
742,S.Thenmozhi,AIADMK,NILAKKOTTAI (SC),NATHAM,64,64,12th Pass,,Social Work,Agricultural & Social Work,Mr. S Sekhar,"130 Nilakottai constituency, at Serial no 27 in Part no 198",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=742,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,6022150,1350090,5451970,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,False,,"143, 341, 286; 189(2), 126(2), 285",,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,6,,,3,12th Pass,64,3,,,3,,,,,,,,,,,,
1301,Kumaraguru R,AIADMK,ULUNDURPETTAI,SANKARAPURAM,64,64,12th Pass,,Former Member of Tamil Nadu Legislative Assembly,"Housewife, Proffesion",Ramasamy,"77 Ulundurpet constituency, at Serial no 404 in Part no 408",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1301,49808747.0,9014887.0,40793860.0,0.1809900377538106,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,3836990,468060,6379700,12.9812032348273,2.0,2.0,0.0,1.0,1.0,1.0,0.0,False,,"115(2), 318(4), 351(2); 171(B), 171(E)",Section 3(2) (va) SC/ST (POA) Amendment Act,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,6,,,2,12th Pass,64,2,"Rs 4,98,08,747 ~ 4 Crore+","Rs 90,14,887 ~ 90 Lacs+",2,498087474.0,901488790.0,"Rs 4,98,08,747 ~ 4 Crore+","Rs 90,14,887 ~ 90 Lacs+",49808747.0,9014887.0,,,,,,
1261,K. Balu,Pattali Makkal Katchi,THIRUPORUR,TAMBARAM,55,55,Graduate Professional,,Practicing Advocate In Madras High Court Chennai-600104,Business,Late Kaliyaperumal,"Anna Nagar constituency, at Serial no 93 in Part no 89",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1261,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,10358400,2176540,3189960,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,False,,"189(2), 126(2), 329(3); 191(2), 296(b), 115(2)","Section- 3(1)(r), 3(1)(s), 3(1)(va), of SC/ST Act",True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,6,,,2,Graduate Professional,55,2,,,2,,,,,,,,,,,,
1275,Valarmathi.B,AIADMK,THOUSAND LIGHTS,THIYAGARAYANAGAR,68,68,10th Pass,,Social worker and Home maker,Business,K V Balasubramanian,"22- Virugambakkam constituency, at Serial no 155 in Part no 198",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1275,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,1893670,447780,11335170,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,False,,109; 189(2),"Section-13(2) r/w 13(1) (e) of Prevention of Corruption Act, 1988",True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,6,,,2,10th Pass,68,2,,,2,,,,,,,,,,,,
294,Kalanchiyam.Mu,Naam Tamilar Katchi,THOUSAND LIGHTS,THIYAGARAYANAGAR,58,58,Graduate,,"Film Director, Actor",Nil,Muniyandi,"Maduravoyal constituency, at Serial no 700 in Part no 212",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=294,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2480500,601990,0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,False,,"147, 148, 341, 294B, 324, 353, 332, 506(ii), 149; 420",,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,6,,,2,Graduate,58,2,,,2,,,,,,,,,,,,
3006,Arumugam. C,IND,CHEPAUK-THIRUVALLIKENI,ANNA NAGAR,44,44,Literate,,Painter,House Wife,Chinnakutty,"Thousand Lights constituency, at Serial no 633 in Part no 107",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3006,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,2.0,2.0,0.0,0.0,2.0,0.0,0.0,False,,"126(2), 296b, 115(2), 118(1), 140(2), 351(3); 191(2), 351(3),",,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,6,,,2,Literate,44,2,,,2,,,,,,,,,,,,
3332,G.Rameshbabu,Indhu Dravida Makkal Katchi,PALLAVARAM,MADURANTAKAM (SC),52,52,12th Pass,,Cable TV operator (Solar Cable Vision),Homemaker,Govindarajulu,"30 Pallavarm constituency, at Serial no 529 in Part no 428",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3332,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,326152,21156,0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,False,,"153(1)(a), 295(a), 189, 506(ii), 505(2); 294(b), 506(i)",,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,6,,,2,12th Pass,52,2,,,2,,,,,,,,,,,,
3672,Arun Pandian A J,IND,MADURAI EAST,MADURAI CENTRAL,34,34,5th Pass,,Broker,House Wife,Jeyaraman,"Madurai East constituency, at Serial no 544 in Part no 294",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3672,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,2.0,2.0,0.0,1.0,2.0,0.0,0.0,False,,"120B, 147, 148, 149, 302; 341, 294b, 323, 364, 307",,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,6,,,2,5th Pass,34,2,,,2,,,,,,,,,,,,
773,Jagadesan A,Tamilaga Vettri Kazhagam,SANKARAPURAM,RISHIVANDIYAM,53,53,Others,,Film Director,House Wife,Arumugam,"Attur constituency, at Serial no 192 in Part no 70",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=773,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2976120,674920,0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,False,,"124A, 143, 153A; 147, 148, 341, 353, 506(2)",,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,6,,,2,Others,53,2,,,2,,,,,,,,,,,,
849,Ezhil Katharine Ezhilmalai,Tamilaga Vettri Kazhagam,MADURANTAKAM (SC),CHEYYUR (SC),53,53,Post Graduate,,Sef Employed,Doctor,Ezhilmalai,"31-Tambaram constituency, at Serial no 84 in Part no 429",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=849,49635000.0,7000000.0,42635000.0,0.141029515462879,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,5419131,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"279, 304A, 337",,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,6,,,1,Post Graduate,53,1,"Rs 4,96,35,000 ~ 4 Crore+","Rs 70,00,000 ~ 70 Lacs+",1,496350004.0,700000070.0,"Rs 4,96,35,000 ~ 4 Crore+","Rs 70,00,000 ~ 70 Lacs+",49635000.0,7000000.0,,,,,,
3747,Mohan. S,Tamilaga Vettri Kazhagam,ODDANCHATRAM,NILAKKOTTAI (SC),46,46,Others,,"Manager in IT (ICONPLC, Chennai)",Housewife,Mr.C.Shanmugam,"101-Tarapuram constituency, at Serial no 230 in Part no 238",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3747,21455550.0,9864230.0,11591320.0,0.4597519056840771,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2955010,491620,0,7.260736850298307,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"294B, 427, 506(i)",,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6,,,1,Others,46,1,"Rs 2,14,55,550 ~ 2 Crore+","Rs 98,64,230 ~ 98 Lacs+",1,214555502.0,986423098.0,"Rs 2,14,55,550 ~ 2 Crore+","Rs 98,64,230 ~ 98 Lacs+",21455550.0,9864230.0,,,,,,
3333,S.Rahamathulla,Tamizhaga Vaazhvurimai Katchi,PALLAVARAM,MADURANTAKAM (SC),36,36,Others,,Self Employed,NIL,Mohammed Sadiq Basha,"30 Pallavarm constituency, at Serial no 412 in Part no 396",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3333,2306500.0,0.0,2306500.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"448, 294(b), 506(2)",,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,6,,,1,Others,36,1,"Rs 23,06,500 ~ 23 Lacs+",Rs 0 ~,1,230650023.0,0.0,"Rs 23,06,500 ~ 23 Lacs+",Rs 0 ~,2306500.0,0.0,,,,,,
1365,Rajeevgandhi S,AIADMK,KALLAKURICHI (SC),KALLAKURICHI,41,41,Graduate Professional,,Farmer,Anganwadi Worker (social welfare women empowerment department)- Neelamangalam,SUBASH CHANDRAN,"Kallakurichi constituency, at Serial no 39 in Part no 84",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1365,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2309170,702990,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"147, 294B, 353, 452, 506(1)",,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,6,,,1,Graduate Professional,41,1,,,1,,,,,,,,,,,,
2273,Ravi. R,CPI(ML)(L),VEDASANDUR,PALANI,44,44,10th Pass,,Full Time Public Service,Construction Worker,Raju,"Vedasandur constituency, at Serial no 588 in Part no 281",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2273,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"392, 411",,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,6,,,1,10th Pass,44,1,,,1,,,,,,,,,,,,
2674,George Stephen. A,IND,PERUNDURAI,MODAKKURICHI,45,45,10th Pass,,Coolie Work,Housewife,G Arumairajan,"103 Perundurai constituency, at Serial no 845 in Part no 219",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2674,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"420, 294B, 506(2)",,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,6,,,1,10th Pass,45,1,,,1,,,,,,,,,,,,
3012,Bharathkumar. G,IND,CHEPAUK-THIRUVALLIKENI,ANNA NAGAR,36,36,Graduate,,Photographer,Nurse (Private Hospital),Gajendran,"Thousand Lights constituency, at Serial no 237 in Part no 125",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3012,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,,"291(2), 296(b), 115(2), 132, 351",,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,6,,,1,Graduate,36,1,,,1,,,,,,,,,,,,
3081,K. Jayaprakash,Puthiya Tamilagam,ATHOOR,DINDIGUL,41,41,10th Pass,,Own Business,Own Business,M.Kanesan,"Nilakkottai constituency, at Serial no 803 in Part no 82",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3081,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,,"143, 269",,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,6,,,1,10th Pass,41,1,,,1,,,,,,,,,,,,
3130,Rajan. S,IND,KANNIYAKUMARI,COLACHAL,39,39,Graduate,,Coolie,Nil,Subramaniya Pillai,"Kanyakumari constituency, at Serial no 39 in Part no 41",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3130,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,,"189(2), 126(2), 292",,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,6,,,1,Graduate,39,1,,,1,,,,,,,,,,,,
350,Chandramohan.K.M.,IND,KRISHNAGIRI,HOSUR,56,56,8th Pass,,Business,Nill,K.K.Mani,"53 Krishnagiri constituency, at Serial no 307 in Part no 189",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=350,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"294B, 506(i)(6)",,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,6,,,1,8th Pass,56,1,,,1,,,,,,,,,,,,
3768,Selvam. V.,IND,PENNAGARAM,PAPPIREDDIPATTI,52,52,Illiterate,,Agriculture,Agriculture,Veerappa,"Pennagaram constituency, at Serial no 461 in Part no 292",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3768,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,False,,379,,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,6,,,1,Illiterate,52,1,,,1,,,,,,,,,,,,
4100,Nandhakumar. A,IND,KARUR,ARAVAKURICHI,26,26,Graduate Professional,,Self Employed,Housewife,Arumugam,"135 Karur constituency, at Serial no 733 in Part no 168",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4100,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"294b, 323, 326, 341, 448, 506(ii)",,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,6,,,1,Graduate Professional,26,1,,,1,,,,,,,,,,,,
698,J.Muthu Bava,IND,ERODE (EAST),BHAVANISAGAR (SC),32,32,5th Pass,,Meat shop and Leather business,Erode Municipal 7th ward Councilor,S. Jaffer Hussain,"Erode (East) constituency, at Serial no 383 in Part no 16",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=698,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,,"147, 148, 294B, 363, 307, 120B, 323",,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,6,,,1,5th Pass,32,1,,,1,,,,,,,,,,,,
1320,Karthik Mohan,DMK,VILLIVAKKAM,VELACHERY,45,45,Post Graduate,Post Graduate,Business,Business,MK Mohan,"14 Villvakkam constituency, at Serial no 382 in Part no 127",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1320,,,0.0,,48448492.0,325000.0,0.0,1362842.0,0.0,0.0,38529998.0,5.0,373.0,1.0,28.0,340.0,4.0,1.0,False,1305025.0,466870174.0,0.0,3024161.0,325000.0,0.006708155126892288,38487889.0,1729951.0,Y,66596330,17417310,43332930,0.0,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,6,3461841452.0,1443160131.0,0,Post Graduate,45,0,,,0,,,,,,,8230652.0,0.0,0.0,0.0,949274934.0,1420474294.0
59,M.R. Vijayabhaskar,AIADMK,KARUR,ARAVAKURICHI,62,62,10th Pass,,"Agriculture, carton manufacturing, dyeing, textiles, crushers and politics","Carton manufacturing, dyeing, transport and wind power",Ramasamy,"135 Karur constituency, at Serial no 204 in Part no 139",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=59,185439601.0,55362173.0,130077428.0,0.2985455787299715,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,12511244,615700,17620110,14.821835542492817,31.0,31.0,0.0,2.0,26.0,1.0,0.0,True,,"126 (2), 132, 189 (2); 126 (2), 189 (2), 267; 126 (2), 189 (2), 285, 292; 126(2), 189(2); 143, 150, 151, 341; 143, 188; 143, 269; 143, 269, 341; 143, 294b, 341, 353, 506 (2); 143, 341; 147, 294b, 323, 324, 365, 506(2); 147, 294b, 341, 353, 506 (1); 147, 294b, 342, 353, 506 (1); 147, 341, 353, 506 (1); 153A, 341, 504, 505 (1)(b); 170(1); 189 (2), 281, 288; 189 (3), 288, 192, 281; 189(2), 281, 288; 189(2), 288; 294b; 303(2); 465, 467, 468, 471, 420, 353, 506(i), 120B","Sections.13 (2) r/w 13 (1) (b), 12 r/w 13 (2) r/w 13 (1) (b) of The Prevention of Corruption Act, 1988.",False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,5,,,31,10th Pass,62,31,"Rs 18,54,39,601 ~ 18 Crore+","Rs 5,53,62,173 ~ 5 Crore+",31,18543960118.0,553621735.0,"Rs 18,54,39,601 ~ 18 Crore+","Rs 5,53,62,173 ~ 5 Crore+",185439601.0,55362173.0,,,,,,
1172,Rajesh Kumar. S,INC,KILLIYOOR,KANNIYAKUMARI,51,51,Post Graduate,,MLA,Business,G.Selvaraj,"234 Killiyoor constituency, at Serial no 237 in Part no 229",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1172,46125665.0,6350000.0,39775665.0,0.1376673918955965,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2465017,712427,2921104,18.71210827349264,13.0,12.0,1.0,6.0,10.0,0.0,0.0,True,1.0,"143, 188; 143, 294(b), 341, 353, 3-A; 143, 341, 369, 270; 147, 148, 194(b), 285, 353, 506(II); 147, 148, 294(b), 285, 353, 506(ii); 147, 294(b), 332, 353, 506(i); 147, 447, 294(b), 353, 324, 307; 189(2), 292",,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,,,13,Post Graduate,51,13,"Rs 4,61,25,665 ~ 4 Crore+","Rs 63,50,000 ~ 63 Lacs+",13,461256654.0,635000063.0,"Rs 4,61,25,665 ~ 4 Crore+","Rs 63,50,000 ~ 63 Lacs+",46125665.0,6350000.0,,,,,,
1204,Selvakumar K,DMK,NATHAM,DINDIGUL,46,46,Graduate Professional,,Agriculture,Small Business (Tea shop),Kamatchi,"140 Tiruchirappalli West constituency, at Serial no 281 in Part no 275",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1204,49036536.0,2895918.0,46140618.0,0.059056333016671486,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,1314910,,9.0,9.0,0.0,0.0,7.0,0.0,0.0,False,,"109, 147, 148, 149, 307, 506(2); 126(2) , 189(2); 126(2), 189(2), 191(2), 292; 143, 151, 153; 143, 188, 341; 143, 283; 143, 341; 229A",,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,5,,,9,Graduate Professional,46,9,"Rs 4,90,36,536 ~ 4 Crore+","Rs 28,95,918 ~ 28 Lacs+",9,490365364.0,289591828.0,"Rs 4,90,36,536 ~ 4 Crore+","Rs 28,95,918 ~ 28 Lacs+",49036536.0,2895918.0,,,,,,
1331,Premallatha Vijayakant,Desiya Murpokku Dravida Kazhagam,VRIDHACHALAM,TITTAKUDI (SC),60,60,Graduate,,Agriculture / Public Service,NIL,Vijayakanth,"22 - Virugambakkam constituency, at Serial no 671 in Part no 132",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1331,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,9273757,2519860,0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,False,,"143, 145, 290; 143, 147, 188, 341, 353, 34; 143, 188, 269; 143, 290, 151; 171F, 188; 188, 283",,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,5,,,9,Graduate,60,9,,,9,,,,,,,,,,,,
1270,Sathiyanarayanan B,AIADMK,THIYAGARAYANAGAR,THIRU-VI-KA-NAGAR (SC),62,62,Graduate,,Business,Business,Bakthavachlam,"Thiyagarayanagar constituency, at Serial no 68 in Part no 28",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1270,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,23116591,2632610,12793920,0.0,8.0,8.0,0.0,0.0,7.0,1.0,0.0,False,,"109; 120B, 167, 406, 409, 420; 143, 151; 143, 188, 290, 341; 143, 269, 290; 147, 148, 341, 324, 506(2); 420; 43, 188","Section- 13(2) r/w 13(1) (e), Of Prevention Of Corruption Act, 1998 & Sec. 12 r/w 13(2) r/w 13(1)(b), Of PC Amendment Act 2018",True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,5,,,8,Graduate,62,8,,,8,,,,,,,,,,,,
3734,Alex S,Tamizhaga Vaazhvurimai Katchi,NATHAM,DINDIGUL,43,43,5th Pass,,Daily Wages,NIL,Sundar,"Dindigul constituency, at Serial no 220 in Part no 294",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3734,30000.0,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,6.0,6.0,0.0,6.0,4.0,0.0,0.0,True,,"120B, 147, 148, 307, 341; 143, 269, 341; 143, 270, 283; 147, 269, 283, 341; 309",,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,5,,,6,5th Pass,43,6,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,6,3000030.0,0.0,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,30000.0,0.0,,,,,,
949,Boomirajan K,Tamizhaga Vaazhvurimai Katchi,MADURAI EAST,MADURAI CENTRAL,41,41,5th Pass,,Agriculture Wages,Housewife,Karanthamalaikannan,"Madurai East constituency, at Serial no 698 in Part no 272",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=949,1577250.0,307000.0,1270250.0,0.19464257410049135,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,5.0,5.0,0.0,5.0,4.0,0.0,1.0,False,,"126(2), 189(2); 132, 133, 192, 224, 296b, 351(3), 352, 353(1)(b), 353(2), 56; 294b, 323, 427, 448, 506(2); 294b, 34, 353, 507(1), 509; 294b, 447, 506(2), 294b, 447",,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,5,,,5,5th Pass,41,5,"Rs 15,77,250 ~ 15 Lacs+","Rs 3,07,000 ~ 3 Lacs+",5,157725015.0,3070003.0,"Rs 15,77,250 ~ 15 Lacs+","Rs 3,07,000 ~ 3 Lacs+",1577250.0,307000.0,,,,,,
1387,Sivakumar. T,BJP,COLACHAL,KANNIYAKUMARI,51,51,Graduate Professional,,Lawyer,Unemployed,S.Thangaswamy,"Colachal constituency, at Serial no 436 in Part no 210",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1387,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,5.0,5.0,0.0,0.0,3.0,0.0,0.0,True,,"189(2), 292",,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,5,,,5,Graduate Professional,51,5,,,5,,,,,,,,,,,,
